year,section,type,Champ,Art.,prog,proj/act,Ligne,code,fr_label,ar_label,amount_previous,amount_proposed,amount_approved
2020,Fonctionnement,Crédits,10.0,30.0,30.0,20.0,21.0,10.30.30.20.21,Entretien courant de bâtiments administratifs,ﺍﻟﺼﻴﺎﻧﺔ ﻮﺍﻟﻣﺤﺎﻓﻈﺔ ﻋﻠﻰ ﺍﻟﺑﻧﺎﻳﺎﺕ ﺍﻹﺩﺍﺭﻳﺔ  ,50000.0,50000.0,50000
2020,Fonctionnement,Crédits,10.0,30.0,30.0,20.0,22.0,10.30.30.20.22,Entretien courant de logements,ﺍﻟﺼﻴﺎﻧﺔ ﺍﻹﻋﺘﻴﺎﺩﻳﺔ ﻟﺩﻮﺭ ﺍﻟﺴﻜﻧﻲ,0.0,0.0,0
2020,Fonctionnement,Crédits,10.0,30.0,30.0,20.0,23.0,10.30.30.20.23,Entretien et réparation courant de matériel informatique,ﺍﻟﺼﻴﺎﻧﺔ ﻮﺍﻹﺼﻼﺡ ﺍﻹﻋﺘﻴﺎﺩﻱ ﻟﻠﻌﺘﺎﺩ ﺍﻟﻣﻌﻠﻮﻣﺎﺗﻲ     ,10000.0,10000.0,10000
2020,Fonctionnement,Crédits,10.0,30.0,30.0,20.0,24.0,10.30.30.20.24,Entretien courant de matériel et mobilier de bureau,ﺍﻟﺼﻴﺎﻧﺔ ﺍﻹﻋﺘﻴﺎﺩﻳﺔ ﻟﻌﺘﺎﺩ ﻮﺃﺛﺎﺕ ﺍﻟﻣﻜﺎﺗﺏ     ,10000.0,10000.0,10000
2020,Fonctionnement,Crédits,10.0,30.0,30.0,20.0,25.0,10.30.30.20.25,Entretien courant de réseaux téléphoniques électriques et deau,ﺍﻟﺼﻴﺎﻧﺔ ﺍﻹﻋﺘﻴﺎﺩﻳﺔ ﻟﺸﺑﻜﺔ ﺍﻟﻬﺎﺗﻒ ﻮﺍﻟﻣﺎﺀ ﻮﺍﻟﻜﻬﺮﺑﺎﺀ     ,10000.0,10000.0,10000
2020,Fonctionnement,Crédits,10.0,30.0,30.0,20.0,26.0,10.30.30.20.26,Entretien courant de matériel technique,ﺍﻟﺼﻴﺎﻧﺔ ﺍﻹﻋﺘﻴﺎﺩﻳﺔ ﻟﻠﻌﺘﺎﺩ ﺍﻟﺘﻘﻧﻲ  ,30000.0,30000.0,30000
2020,Fonctionnement,Crédits,0.0,0.0,0.0,0.0,0.0,10.30.30.20.00,Total du projet  20 - Maintenance et conservation de bâtiments et matériel technique,مجموع - ﺍﻟﻌﻧﺎﻳﺔ ﻮﺍﻟﻣﺤﺎﻓﻈﺔ ﻋﻠﻰ ﺍﻟﺑﻧﺎﻳﺎﺕ ﻮﺍﻟﻌﺘﺎﺩ ﺍﻟﺘﻘﻧﻲ    ,110000.0,110000.0,110000
2020,Fonctionnement,Crédits,10.0,30.0,30.0,30.0,0.0,10.30.30.30.00,Fournitures et imprimés,ﻟﻮﺍﺯﻡ ﻮﻣﻄﺑﻮﻋﺎﺕ ,0.0,0.0,0
2020,Fonctionnement,Crédits,10.0,30.0,30.0,30.0,31.0,10.30.30.30.31,Fournitures de bureau produits dimpression papeterie et imprimés,ﻟﻮﺍﺯﻡ ﺍﻟﻣﻜﺘﺏ ، ﻣﻮﺍﺩ ﺍﻟﻄﺑﺎﻋﺔ ، ﺃﻮﺭﺍﻖ ﻮﻣﻄﺑﻮﻋﺎﺕ ,300000.0,300000.0,300000
2020,Fonctionnement,Crédits,10.0,30.0,30.0,30.0,32.0,10.30.30.30.32,Fournitures pour matériel technique et informatique,ﻟﻮﺍﺯﻡ ﺍﻟﻌﺘﺎﺩ ﺍﻟﺘﻘﻧﻲ ﻮﺍﻟﻣﻌﻠﻮﻣﺎﺗﻲ    ,100000.0,100000.0,100000
2020,Fonctionnement,Crédits,10.0,30.0,30.0,30.0,33.0,10.30.30.30.33,Fournitures et produits de publication,ﻟﻮﺍﺯﻡ ﻮﻣﻧﺘﻮﺠﺎﺕ ﺍﻟﻧﺸﺮ,0.0,0.0,0
2020,Fonctionnement,Crédits,0.0,0.0,0.0,0.0,0.0,10.30.30.30.00,Total du projet  30 - Fournitures et imprimés,مجموع - ﻟﻮﺍﺯﻡ ﻮﻣﻄﺑﻮﻋﺎﺕ ,400000.0,400000.0,400000
2020,Fonctionnement,Crédits,10.0,30.0,30.0,40.0,0.0,10.30.30.40.00,Parc de véhicules et engins,ﻣﺮﺃﺏ ﺍﻟﺴﻴﺎﺭﺍﺕ ﻮﺍﻵﻟﻴﺎﺕ   ,0.0,0.0,0
2020,Fonctionnement,Crédits,10.0,30.0,30.0,40.0,41.0,10.30.30.40.41,Achat de carburants et lubrifiants,ﺸﺮﺍﺀ ﺍﻟﻮﻗﻮﺩ ﻮﺍﻟﺰﻳﻮﺕ,600000.0,600000.0,600000
2020,Fonctionnement,Crédits,10.0,30.0,30.0,40.0,42.0,10.30.30.40.42,Pièces de rechange et pneumatique pour les véhicules et engins,ﻗﻄﻊ ﺍﻟﻐﻴﺎﺭ ﻮﺍﻹﻄﺎﺭﺍﺕ ﺍﻟﻣﻄﺎﻄﻴﺔ ﻟﻠﺴﻴﺎﺭﺍﺕ ﻮﺍﻵﻟﻴﺎﺕ          ,200000.0,200000.0,200000
2020,Fonctionnement,Crédits,10.0,30.0,30.0,40.0,43.0,10.30.30.40.43,Entretien et réparation de véhicules et engins,ﺼﻴﺎﻧﺔ ﻮﺇﺼﻼﺡ ﺍﻟﺴﻴﺎﺭﺍﺕ ﻮﺍﻵﻟﻴﺎﺕ     ,200000.0,200000.0,200000
2020,Fonctionnement,Crédits,10.0,30.0,30.0,40.0,44.0,10.30.30.40.44,Frais dassurance de véhicules et engins,ﻣﺼﺎﺭﻳﻒ ﺗﺄﻣﻴﻦ ﺍﻟﺴﻴﺎﺭﺍﺕ ﻮﺍﻵﻟﻴﺎﺕ   ,200000.0,200000.0,200000
2020,Fonctionnement,Crédits,10.0,30.0,30.0,40.0,45.0,10.30.30.40.45,Taxe spéciale sur les véhicules,ﺍﻟﻀﺮﻳﺑﺔ ﺍﻟﺧﺎﺼﺔ ﻋﻠﻰ ﺍﻟﺴﻴﺎﺭﺍﺕ    ,10000.0,10000.0,10000
2020,Fonctionnement,Crédits,0.0,0.0,0.0,0.0,0.0,10.30.30.40.00,Total du projet  40 - Parc de véhicules et engins,مجموع - ﻣﺮﺃﺏ ﺍﻟﺴﻴﺎﺭﺍﺕ ﻮﺍﻵﻟﻴﺎﺕ   ,1210000.0,1210000.0,1210000
2020,Fonctionnement,Crédits,10.0,30.0,30.0,50.0,0.0,10.30.30.50.00,Matériaux de construction,ﻣﻮﺍﺩ ﺍﻟﺑﻧﺎﺀ   ,0.0,0.0,0
2020,Fonctionnement,Crédits,10.0,30.0,30.0,50.0,51.0,10.30.30.50.51,Achat de produits bruts des carrières,ﺸﺮﺍﺀ ﺍﻟﻣﻮﺍﺩ ﺍﻟﺧﺎﻡ ﻣﻦ ﺍﻟﻣﻘﺎﻟﻊ ,150000.0,150000.0,150000
2020,Fonctionnement,Crédits,10.0,30.0,30.0,50.0,52.0,10.30.30.50.52,Achat de ciment trottoirs et carreaux,ﺸﺮﺍﺀ ﺍﻹﺴﻣﻧﺕ ﻮﺍﻷﺭﺼﻔﺔ ﻮﺍﻟﺰﻟﻴﺞ,150000.0,150000.0,150000
2020,Fonctionnement,Crédits,10.0,30.0,30.0,50.0,53.0,10.30.30.50.53,Achat de bois,ﺸﺮﺍﺀ ﺍﻟﺧﺸﺏ,50000.0,50000.0,50000
2020,Fonctionnement,Crédits,10.0,30.0,30.0,50.0,54.0,10.30.30.50.54,Achat de produits de feronnerie regards et buses,ﺸﺮﺍﺀﻣﻮﺍﺩ ﺤﺩﻳﺩﻳﺔ ﻮﻗﻮﺍﺩﺲ ﻮﺠﺎﻣﻊ ﺍﻟﻣﻴﺎﻩ,30000.0,80000.0,80000
2020,Fonctionnement,Crédits,10.0,30.0,30.0,50.0,55.0,10.30.30.50.55,Achat de vitrerie,ﺸﺮﺍﺀ ﺍﻟﺰﺠﺎﺝ,20000.0,20000.0,20000
2020,Fonctionnement,Crédits,10.0,30.0,30.0,50.0,56.0,10.30.30.50.56,Achat de peinture,ﺸﺮﺍﺀ ﺍﻟﺼﺑﺎﻏﺔ,160000.0,160000.0,160000
2020,Fonctionnement,Crédits,10.0,30.0,30.0,50.0,57.0,10.30.30.50.57,Achat darticles sanitaires et de plomberie,ﺸﺮﺍﺀ ﺍﻟﻠﻮﺍﺯﻡ ﺍﻟﺼﺤﻴﺔ ﻮﻣﻮﺍﺩ ﺍﻟﺘﺮﺼﻴﺺ,20000.0,20000.0,20000
2020,Fonctionnement,Crédits,10.0,30.0,30.0,50.0,58.0,10.30.30.50.58,Achat de petit matériel électrique,ﺸﺮﺍﺀ ﺍﻟﻌﺘﺎﺩ ﺍﻟﻜﻬﺮﺑﺎﺋﻲ ﺍﻟﺼﻐﻴﺮ  ,10000.0,10000.0,10000
2020,Fonctionnement,Crédits,10.0,30.0,30.0,50.0,59.0,10.30.30.50.59,Achat de bitume,ﺸﺮﺍﺀ ﺍﻟﺰﻓﺕ,0.0,0.0,0
2020,Fonctionnement,Crédits,10.0,30.0,30.0,50.0,60.0,10.30.30.50.60,Achat de chaux,ﺸﺮﺍﺀ ﺍﻟﺠﻴﺮ,10000.0,10000.0,10000
2020,Fonctionnement,Crédits,10.0,30.0,30.0,50.0,61.0,10.30.30.50.61,Achat dagglomérés,ﺸﺮﺍﺀ ﺍﻟﻄﻮﺏ ,10000.0,10000.0,10000
2020,Fonctionnement,Crédits,10.0,30.0,30.0,50.0,62.0,10.30.30.50.62,Achat de briques,ﺸﺮﺍﺀ ﺍﻷﺠﺮ,10000.0,10000.0,10000
2020,Fonctionnement,Crédits,10.0,30.0,30.0,50.0,63.0,10.30.30.50.63,,…………………………………………………  …………………………………………………,0.0,0.0,0
2020,Fonctionnement,Crédits,10.0,30.0,30.0,50.0,64.0,10.30.30.50.64,,…………………………………………………  …………………………………………………,0.0,0.0,0
2020,Fonctionnement,Crédits,0.0,0.0,0.0,0.0,0.0,10.30.30.50.00,Total du projet  50 - Matériaux de construction,مجموع - ﻣﻮﺍﺩ ﺍﻟﺑﻧﺎﺀ   ,620000.0,670000.0,670000
2020,Fonctionnement,Crédits,10.0,30.0,30.0,60.0,0.0,10.30.30.60.00,Produit dhygiène,ﻣﻮﺍﺩ ﺤﻔﻈ ﺍﻟﺼﺤﺔ ,0.0,0.0,0
2020,Fonctionnement,Crédits,10.0,30.0,30.0,60.0,61.0,10.30.30.60.61,Achat de produits dentretien ménager,ﺸﺮﺍﺀ ﻣﻮﺍﺩ ﺍﻟﺼﻴﺎﻧﺔ ﺍﻟﻣﻧﺰﻟﻴﺔ ,0.0,0.0,0
2020,Fonctionnement,Crédits,10.0,30.0,30.0,60.0,62.0,10.30.30.60.62,Achat de produits désinfectants,ﺸﺮﺍﺀ ﺍﻟﻣﻮﺍﺩ ﺍﻟﻣﻄﻬﺮﺓ ,40000.0,40000.0,40000
2020,Fonctionnement,Crédits,10.0,30.0,30.0,60.0,63.0,10.30.30.60.63,Achat de produits plastiques,ﺸﺮﺍﺀ ﺍﻟﻣﻮﺍﺩ ﺍﻟﺑﻼﺴﺘﻴﻜﻴﺔ,0.0,0.0,0
2020,Fonctionnement,Crédits,10.0,30.0,30.0,60.0,64.0,10.30.30.60.64,,…………………………………………………  …………………………………………………,0.0,0.0,0
2020,Fonctionnement,Crédits,10.0,30.0,30.0,60.0,65.0,10.30.30.60.65,,…………………………………………………  …………………………………………………,0.0,0.0,0
2020,Fonctionnement,Crédits,0.0,0.0,0.0,0.0,0.0,10.30.30.60.00,Total du projet  60 - Produit dhygiène,مجموع - ﻣﻮﺍﺩ ﺤﻔﻈ ﺍﻟﺼﺤﺔ ,40000.0,40000.0,40000
2020,Fonctionnement,Crédits,10.0,30.0,30.0,70.0,0.0,10.30.30.70.00,Fourrières et abattoirs,ﺍﻟﻣﺩﺍﺑﺢ ﻮﺍﻟﻣﺤﺎﺠﺰ   ,0.0,0.0,0
2020,Fonctionnement,Crédits,10.0,30.0,30.0,70.0,71.0,10.30.30.70.71,Frais de fourniture de bétail et harnachement,ﻣﺼﺎﺭﻳﻒ ﺗﻐﺩﻳﺔ ﺍﻟﺤﻴﻮﺍﻧﺎﺕ ﻮﺇﺴﺮﺍﺠﻬﺎ   ,5000.0,0.0,0
2020,Fonctionnement,Crédits,10.0,30.0,30.0,70.0,72.0,10.30.30.70.72,Achat darmes et munitions,ﺸﺮﺍﺀ ﺍﻟﺴﻼﺡ ﻮﺍﻟﺩﺧﻴﺮﺓ,8000.0,0.0,0
2020,Fonctionnement,Crédits,10.0,30.0,30.0,70.0,73.0,10.30.30.70.73,Achat dencre destampillage des viandes,ﺸﺮﺍﺀ ﻣﺩﺍﺩ ﻄﺑﻊ ﺍﻟﻠﺤﻮﻡ,4000.0,0.0,0
2020,Fonctionnement,Crédits,10.0,30.0,30.0,70.0,74.0,10.30.30.70.74,Achat de graisse,ﺸﺮﺍﺀ ﻣﻮﺍﺩ ﺍﻟﺘﺸﺤﻴﻡ,10000.0,10000.0,10000
2020,Fonctionnement,Crédits,10.0,30.0,30.0,70.0,75.0,10.30.30.70.75,Entretien et renouvellement de petit matériel,ﺼﻴﺎﻧﺔ ﻮﺗﺠﺩﻳﺩ ﺍﻟﻌﺘﺎﺩ ﺍﻟﺼﻐﻴﺮ ,10000.0,10000.0,10000
2020,Fonctionnement,Crédits,0.0,0.0,0.0,0.0,0.0,10.30.30.70.00,Total du projet  70 - Fourrières et abattoirs,مجموع - ﺍﻟﻣﺩﺍﺑﺢ ﻮﺍﻟﻣﺤﺎﺠﺰ   ,37000.0,20000.0,20000
2020,Fonctionnement,Crédits,10.0,30.0,30.0,80.0,0.0,10.30.30.80.00,Etudes recherches honoraires et consultations juridiques,ﺩﺭﺍﺴﺎﺕ ، ﺃﺑﺤﺎﺙ ﻮﺃﺗﻌﺎﺏ ﻮﺍﺴﺘﺸﺎﺭﺍﺕ ﻗﺎﻧﻮﻧﻴﺔ,0.0,0.0,0
2020,Fonctionnement,Crédits,10.0,30.0,30.0,80.0,81.0,10.30.30.80.81,Etudes générales,ﺩﺭﺍﺴﺎﺕ ﻋﺎﻣﺔ ,0.0,0.0,0
2020,Fonctionnement,Crédits,10.0,30.0,30.0,80.0,82.0,10.30.30.80.82,Frais détudes techniques et danalyses,ﻣﺼﺎﺭﻳﻒ ﺍﻟﺩﺭﺍﺴﺎﺕ ﺍﻟﺘﻘﻧﻴﺔ ﻮﺍﻟﺘﺤﺎﻟﻴﻞ    ,10000.0,10000.0,10000
2020,Fonctionnement,Crédits,10.0,30.0,30.0,80.0,83.0,10.30.30.80.83,Recherches,ﺃﺑﺤﺎﺙ,0.0,0.0,0
2020,Fonctionnement,Crédits,10.0,30.0,30.0,80.0,84.0,10.30.30.80.84,Honoraires,ﺃﺗﻌﺎﺏ,40000.0,70000.0,70000
2020,Fonctionnement,Crédits,10.0,30.0,30.0,80.0,85.0,10.30.30.80.85,Consultations juridiques,ﺍﺴﺘﺸﺎﺭﺍﺕ ﻗﺎﻧﻮﻧﻴﺔ,0.0,0.0,0
2020,Fonctionnement,Crédits,10.0,30.0,30.0,80.0,86.0,10.30.30.80.86,Frais détablissement des états de paie par dautres organismes,ﺧﺮﻯ ﻣﺼﺎﺭﻳﻒ ﺗﻬﻴﻲﺀ ﻟﻮﺍﺋﺢ ﺃﺠﻮﺭ ﺍﻟﻣﻮﻈﻔﻴﻦ ﻣﻦ ﻄﺮﻒ ﻣﺆﺴﺴﺎﺕ ﺃ        ,100000.0,100000.0,100000
2020,Fonctionnement,Crédits,0.0,0.0,0.0,0.0,0.0,10.30.30.80.00,Total du projet  80 - Etudes recherches honoraires et consultations juridiques,مجموع - ﺩﺭﺍﺴﺎﺕ ، ﺃﺑﺤﺎﺙ ﻮﺃﺗﻌﺎﺏ ﻮﺍﺴﺘﺸﺎﺭﺍﺕ ﻗﺎﻧﻮﻧﻴﺔ,150000.0,180000.0,180000
2020,Fonctionnement,Crédits,10.0,30.0,30.0,90.0,0.0,10.30.30.90.00,Autres frais de gestion générale,ﻣﺼﺎﺭﻳﻒ ﺃﺧﺮﻯ ﻟﻺﺩﺍﺭﺓ ﺍﻟﻌﺎﻣﺔ ,0.0,0.0,0
2020,Fonctionnement,Crédits,10.0,30.0,30.0,90.0,90.0,10.30.30.90.90,Frais divers de prestations numérique,ﻣﺼﺎﺭﻳﻒ ﻣﺧﺘﻠﻔﺔ ﻟﻠﺧﺩﻣﺎﺕ ﺍﻟﺮﻗﻣﻴﺔ ,0.0,0.0,0
2020,Fonctionnement,Crédits,10.0,30.0,30.0,90.0,91.0,10.30.30.90.91,Redevances délectricité,ﻣﺴﺘﺤﻘﺎﺕ ﺍﺴﺘﻬﻼﻙ ﺍﻟﻜﻬﺮﺑﺎﺀ ,1000000.0,800000.0,800000
2020,Fonctionnement,Crédits,10.0,30.0,30.0,90.0,92.0,10.30.30.90.92,Redevances deau,,0.0,0.0,0
2020,Fonctionnement,Crédits,10.0,30.0,30.0,90.0,93.0,10.30.30.90.93,Frais de chauffage et produits de chauffage,ﻣﺼﺎﺭﻳﻒ ﺍﻟﺘﺩﻓﺋﺔ ﻮﻣﻮﺍﺩﻫﺎ,0.0,0.0,0
2020,Fonctionnement,Crédits,10.0,30.0,30.0,90.0,94.0,10.30.30.90.94,Taxes et redevances de télécommunication,ﺭﺴﻮﻡ ﻮﻣﺴﺘﺤﻘﺎﺕ ﺍﻟﻣﻮﺍﺼﻼﺕ ﺍﻟﻼﺴﻠﻜﻴﺔ ,400000.0,250000.0,250000
2020,Fonctionnement,Crédits,10.0,30.0,30.0,90.0,95.0,10.30.30.90.95,Taxes postales et affranchissement,ﺭﺴﻮﻡ ﺑﺮﻳﺩﻳﺔ ﻮﻣﺼﺎﺭﻳﻒ ﺍﻟﻣﺮﺍﺴﻼﺕ,20000.0,20000.0,20000
2020,Fonctionnement,Crédits,10.0,30.0,30.0,90.0,96.0,10.30.30.90.96,Assurances incendies et responsabilités civiles,ﺍﻟﺘﺄﻣﻴﻦ ﻋﻦ ﺍﻟﺤﺮﻳﻖ ﻮﻋﻦ ﺍﻟﻣﺴﺆﻮﻟﻴﺔ ﺍﻟﻣﺩﻧﻴﺔ  ,10000.0,10000.0,10000
2020,Fonctionnement,Crédits,10.0,30.0,30.0,90.0,97.0,10.30.30.90.97,Publicités Annonces insertion frais de publication,ﺇﻋﻼﻧﺎﺕ، ﺇﺩﺭﺍﺠﺎﺕ ﻮﻣﺼﺎﺭﻳﻒ ﺍﻟﻧﺸﺮ      ,85000.0,100000.0,100000
2020,Fonctionnement,Crédits,10.0,30.0,30.0,90.0,98.0,10.30.30.90.98,Frais de gestion des archives,ﻣﺼﺎﺭﻳﻒ ﺗﺴﻴﻴﺮ ﺍﻷﺭﺸﻴﻒ,0.0,5000.0,5000
2020,Fonctionnement,Crédits,10.0,30.0,30.0,90.0,99.0,10.30.30.90.99,Impôts et taxes,ﻀﺮﺍﺋﺏ ﻮﺭﺴﻮﻡ   ,10000.0,0.0,0
2020,Fonctionnement,Crédits,0.0,0.0,0.0,0.0,0.0,10.30.30.90.00,Total du projet  90 - Autres frais de gestion générale,مجموع - ﻣﺼﺎﺭﻳﻒ ﺃﺧﺮﻯ ﻟﻺﺩﺍﺭﺓ ﺍﻟﻌﺎﻣﺔ ,1525000.0,1185000.0,1185000
2020,Fonctionnement,Crédits,0.0,0.0,0.0,0.0,0.0,10.30.30.00.00,Total du programme  30 - Actions liées aux autres moyens de fonctionnement,مجموع - ﺍﻷﻧﺸﻄﺔ ﺍﻟﻣﺘﻌﻠﻘﺔ ﺑﻮﺴﺎﺋﻞ ﺍﻟﺘﺴﻴﻴﺮ ﺍﻷﺧﺮﻯ      ,4546000.0,4075000.0,4075000
2020,Fonctionnement,Crédits,10.0,40.0,40.0,0.0,0.0,10.40.40.00.00,Actions financières liées à la charge de la dette,ﻧﺸﺎﻄﺎﺕ ﻣﺎﻟﻴﺔ ﻣﺘﻌﻠﻘﺔ ﺑﺘﻜﺎﻟﻴﻒ ﺍﻟﺩﻳﻮﻦ        ,0.0,0.0,0
2020,Fonctionnement,Crédits,10.0,40.0,40.0,10.0,0.0,10.40.40.10.00,Intérêts des emprunts,ﻓﻮﺍﺋﺩ ﺍﻟﻘﺮﻮﺾ   ,0.0,0.0,0
2020,Fonctionnement,Crédits,10.0,40.0,40.0,10.0,11.0,10.40.40.10.11,Intérêts de lemprunt n contracté auprès du,ﻓﻮﺍﺋﺩ ﺍﻟﻘﺮﺾ ﺭﻗﻡ ﺍﻟﻣﻣﻧﻮﺡ ﻣﻦ ﻄﺮﻒ         ,2664700.0,2391200.0,2391200
2020,Fonctionnement,Crédits,10.0,40.0,40.0,10.0,12.0,10.40.40.10.12,Intérêts de lemprunt n contracté auprès du,ﻓﻮﺍﺋﺩ ﺍﻟﻘﺮﺾ ﺭﻗﻡ ﺍﻟﻣﻣﻧﻮﺡ ﻣﻦ ﻄﺮﻒ         ,0.0,0.0,0
2020,Fonctionnement,Crédits,10.0,40.0,40.0,10.0,13.0,10.40.40.10.13,Intérêts de lemprunt n contracté auprès du,ﻓﻮﺍﺋﺩ ﺍﻟﻘﺮﺾ ﺭﻗﻡ ﺍﻟﻣﻣﻧﻮﺡ ﻣﻦ ﻄﺮﻒ         ,0.0,0.0,0
2020,Fonctionnement,Crédits,10.0,40.0,40.0,10.0,14.0,10.40.40.10.14,Intérêts de lemprunt n contracté auprès du FEC,ﻓﻮﺍﺋﺩ ﺍﻟﻘﺮﺾ ﺭﻗﻡ ﺍﻟﻣﻣﻧﻮﺡ ﻣﻦ ﻄﺮﻒ ﺺ ﺕ ﺝ        ,0.0,0.0,0
2020,Fonctionnement,Crédits,10.0,40.0,40.0,10.0,15.0,10.40.40.10.15,Intérêts de lemprunt n contracté auprès du,ﻓﻮﺍﺋﺩ ﺍﻟﻘﺮﺾ ﺭﻗﻡ ﺍﻟﻣﻣﻧﻮﺡ ﻣﻦ ﻄﺮﻒ ﺺ ﺕ ﺝ        ,0.0,0.0,0
2020,Fonctionnement,Crédits,10.0,40.0,40.0,10.0,16.0,10.40.40.10.16,Intérêts de lemprunt n contracté auprès du FEC,ﻓﻮﺍﺋﺩ ﺍﻟﻘﺮﺾ ﺭﻗﻡ ﺍﻟﻣﻣﻧﻮﺡ ﻣﻦ ﻄﺮﻒ ﺺ ﺕ ﺝ        ,0.0,0.0,0
2020,Fonctionnement,Crédits,10.0,40.0,40.0,10.0,17.0,10.40.40.10.17,Intérêts de lemprunt n contracté auprès du FEC,ﻓﻮﺍﺋﺩ ﺍﻟﻘﺮﺾ ﺭﻗﻡ ﺍﻟﻣﻣﻧﻮﺡ ﻣﻦ ﻄﺮﻒ ﺺ ﺕ ﺝ        ,0.0,0.0,0
2020,Fonctionnement,Crédits,10.0,40.0,40.0,10.0,18.0,10.40.40.10.18,Intérêts de lemprunt n contracté auprès du FEC,ﻓﻮﺍﺋﺩ ﺍﻟﻘﺮﺾ ﺭﻗﻡ ﺍﻟﻣﻣﻧﻮﺡ ﻣﻦ ﻄﺮﻒ ﺺ ﺕ ﺝ        ,0.0,0.0,0
2020,Fonctionnement,Crédits,0.0,0.0,0.0,0.0,0.0,10.40.40.10.00,Total du projet  10 - Intérêts des emprunts,مجموع - ﻓﻮﺍﺋﺩ ﺍﻟﻘﺮﻮﺾ   ,2664700.0,2391200.0,2391200
2020,Fonctionnement,Crédits,10.0,40.0,40.0,20.0,0.0,10.40.40.20.00,Autres charges financières,ﺗﺤﻣﻼﺕ ﻣﺎﻟﻴﺔ ﺃﺧﺮﻯ ,0.0,0.0,0
2020,Fonctionnement,Crédits,10.0,40.0,40.0,20.0,21.0,10.40.40.20.21,Intérêts de retard,ﻓﻮﺍﺋﺩ ﺍﻟﺘﺄﺧﻴﺮ   ,0.0,0.0,0
2020,Fonctionnement,Crédits,0.0,0.0,0.0,0.0,0.0,10.40.40.20.00,Total du projet  20 - Autres charges financières,مجموع - ﺗﺤﻣﻼﺕ ﻣﺎﻟﻴﺔ ﺃﺧﺮﻯ ,0.0,0.0,0
2020,Fonctionnement,Crédits,0.0,0.0,0.0,0.0,0.0,10.40.40.00.00,Total du programme  40 - Actions financières liées à la charge de la dette,مجموع - ﻧﺸﺎﻄﺎﺕ ﻣﺎﻟﻴﺔ ﻣﺘﻌﻠﻘﺔ ﺑﺘﻜﺎﻟﻴﻒ ﺍﻟﺩﻳﻮﻦ        ,2664700.0,2391200.0,2391200
2020,Fonctionnement,Crédits,0.0,0.0,0.0,0.0,0.0,10.00.00.00.00,Total du chapitre  10 - ADMINISTRATION GENERALE,مجموع - ﺍﻹﺩﺍﺭﺓ ﺍﻟﻌﺎﻣﺔ,47330900.0,48832400.0,48832400
2020,Fonctionnement,Crédits,20.0,0.0,0.0,0.0,0.0,20.00.00.00.00,DOMAINES DES AFFAIRES SOCIALES,ﻣﺠﺎﻝ ﺍﻟﺸﺆﻮﻦ ﺍﻹﺠﺘﻣﺎﻋﻴﺔ,0.0,0.0,0
2020,Fonctionnement,Crédits,20.0,10.0,10.0,0.0,0.0,20.10.10.00.00,Assistance sociale,ﺍﻟﻣﺴﺎﻋﺩﺓ ﺍﻹﺠﺘﻣﺎﻋﻴﺔ,0.0,0.0,0
2020,Fonctionnement,Crédits,20.0,10.0,10.0,10.0,0.0,20.10.10.10.00,Assistance aux associations et institutions locales,ﺍﻹﻋﺎﻧﺔ ﺍﻟﻣﻘﺩﻣﺔ ﻟﻠﺠﻣﻌﻴﺎﺕ ﻮﺍﻟﻣﺆﺴﺴﺎﺕ ﺍﻟﻣﺤﻠﻴﺔ,0.0,0.0,0
2020,Fonctionnement,Crédits,20.0,10.0,10.0,10.0,11.0,20.10.10.10.11,Subventions aux associations des oeuvres sociales du personnel,ﺇﻋﺎﻧﺎﺕ ﻣﻘﺩﻣﺔ ﻟﺠﻣﻌﻴﺎﺕ ﺍﻷﻋﻣﺎﻝ ﺍﻹﺠﺘﻣﺎﻋﻴﺔ ﻟﻠﻣﻮﻈﻔﻴﻦ,350000.0,350000.0,350000
2020,Fonctionnement,Crédits,20.0,10.0,10.0,10.0,12.0,20.10.10.10.12,Subventions aux institutions publiques de bienfaisance,ﺇﻋﺎﻧﺎﺕ ﻣﻘﺩﻣﺔ ﻟﻠﻣﺆﺴﺴﺎﺕ ﺍﻟﺧﻴﺮﻳﺔ ﺍﻟﻌﻣﻮﻣﻴﺔ,20000.0,20000.0,20000
2020,Fonctionnement,Crédits,20.0,10.0,10.0,10.0,13.0,20.10.10.10.13,Aides et soutien aux associations,ﻣﺴﺎﻋﺩﺍﺕ ﻮﺩﻋﻡ ﺍﻟﺠﻣﻌﻴﺎﺕ,200000.0,0.0,0
2020,Fonctionnement,Crédits,20.0,10.0,10.0,10.0,14.0,20.10.10.10.14,Subventions aux autres institutions sociales,ﺇﻋﺎﻧﺎﺕ ﻟﻣﺆﺴﺴﺎﺕ ﺃﺧﺮﻯ ﺍﺠﺘﻣﺎﻋﻴﺔ,350000.0,350000.0,350000
2020,Fonctionnement,Crédits,20.0,10.0,10.0,10.0,15.0,20.10.10.10.15,Participation à létablissement des œuvres sociales des fonctionnaires des CT,ﺍﻟﺘﺮﺍﺑﻴﺔ ﺍﻟﻣﺴﺎﻫﻣﺔ ﻓﻲ ﻣﺆﺴﺴﺔ ﺍﻻﻋﻣﺎﻝ ﺍﻻﺠﺘﻣﺎﻋﻴﺔ ﻟﻣﻮﻈﻔﻲ ﺍﻟﺠﻣﺎﻋﺎﺕ      œ   ,0.0,0.0,0
